Ngay,Symbol,GiaDongCua
29/12/2023,DCM,32.4
28/12/2023,DCM,31.85
27/12/2023,DCM,32.3
26/12/2023,DCM,32.45
25/12/2023,DCM,31.8
22/12/2023,DCM,31.6
21/12/2023,DCM,31.35
20/12/2023,DCM,31.35
19/12/2023,DCM,31.15
18/12/2023,DCM,30.9
15/12/2023,DCM,31.5
14/12/2023,DCM,31.9
13/12/2023,DCM,32.5
12/12/2023,DCM,32.9
11/12/2023,DCM,32.45
08/12/2023,DCM,32.35
07/12/2023,DCM,32.55
06/12/2023,DCM,33.3
05/12/2023,DCM,32.85
04/12/2023,DCM,33.2
01/12/2023,DCM,32.0
30/11/2023,DCM,32.0
29/11/2023,DCM,31.55
28/11/2023,DCM,31.2
27/11/2023,DCM,31.2
24/11/2023,DCM,31.9
23/11/2023,DCM,31.25
22/11/2023,DCM,32.45
21/11/2023,DCM,32.0
20/11/2023,DCM,31.15
17/11/2023,DCM,31.05
16/11/2023,DCM,31.95
15/11/2023,DCM,31.1
14/11/2023,DCM,31.25
13/11/2023,DCM,30.5
10/11/2023,DCM,30.7
09/11/2023,DCM,31.25
08/11/2023,DCM,31.4
07/11/2023,DCM,29.6
06/11/2023,DCM,29.25
03/11/2023,DCM,29.3
02/11/2023,DCM,29.85
01/11/2023,DCM,28.0
31/10/2023,DCM,27.0
30/10/2023,DCM,27.0
27/10/2023,DCM,28.5
26/10/2023,DCM,27.9
25/10/2023,DCM,29.95
24/10/2023,DCM,31.7
23/10/2023,DCM,32.75
20/10/2023,DCM,33.45
19/10/2023,DCM,32.5
18/10/2023,DCM,33.2
17/10/2023,DCM,34.5
16/10/2023,DCM,37.05
13/10/2023,DCM,36.75
12/10/2023,DCM,36.35
11/10/2023,DCM,37.0
10/10/2023,DCM,36.4
09/10/2023,DCM,37.1
06/10/2023,DCM,35.2
05/10/2023,DCM,34.8
04/10/2023,DCM,35.0
03/10/2023,DCM,32.75
02/10/2023,DCM,33.75
29/09/2023,DCM,32.75
28/09/2023,DCM,32.8
27/09/2023,DCM,32.5
26/09/2023,DCM,31.5
25/09/2023,DCM,31.5
22/09/2023,DCM,33.7
21/09/2023,DCM,34.8
20/09/2023,DCM,34.85
19/09/2023,DCM,34.9
18/09/2023,DCM,33.7
15/09/2023,DCM,33.75
14/09/2023,DCM,33.6
13/09/2023,DCM,34.15
12/09/2023,DCM,34.35
11/09/2023,DCM,33.95
08/09/2023,DCM,33.85
07/09/2023,DCM,31.65
06/09/2023,DCM,32.1
05/09/2023,DCM,31.65
31/08/2023,DCM,31.0
30/08/2023,DCM,30.4
29/08/2023,DCM,30.6
28/08/2023,DCM,34.1
25/08/2023,DCM,32.5
24/08/2023,DCM,32.5
23/08/2023,DCM,32.15
22/08/2023,DCM,32.45
21/08/2023,DCM,32.25
18/08/2023,DCM,30.8
17/08/2023,DCM,32.85
16/08/2023,DCM,33.35
15/08/2023,DCM,33.35
14/08/2023,DCM,33.55
11/08/2023,DCM,32.9
10/08/2023,DCM,32.2
09/08/2023,DCM,33.1
08/08/2023,DCM,33.4
07/08/2023,DCM,33.0
04/08/2023,DCM,33.0
03/08/2023,DCM,33.2
02/08/2023,DCM,32.45
01/08/2023,DCM,31.7
31/07/2023,DCM,31.7
28/07/2023,DCM,30.5
27/07/2023,DCM,29.45
26/07/2023,DCM,29.6
25/07/2023,DCM,29.35
24/07/2023,DCM,29.25
21/07/2023,DCM,29.1
20/07/2023,DCM,29.1
19/07/2023,DCM,28.75
18/07/2023,DCM,28.75
17/07/2023,DCM,28.05
14/07/2023,DCM,28.4
13/07/2023,DCM,28.5
12/07/2023,DCM,28.05
11/07/2023,DCM,27.55
10/07/2023,DCM,27.8
07/07/2023,DCM,27.6
06/07/2023,DCM,27.15
05/07/2023,DCM,27.5
04/07/2023,DCM,27.35
03/07/2023,DCM,27.25
30/06/2023,DCM,26.4
29/06/2023,DCM,26.3
28/06/2023,DCM,27.1
27/06/2023,DCM,26.9
26/06/2023,DCM,26.9
23/06/2023,DCM,26.6
22/06/2023,DCM,26.5
21/06/2023,DCM,25.45
20/06/2023,DCM,25.55
19/06/2023,DCM,25.3
16/06/2023,DCM,24.9
15/06/2023,DCM,25.0
14/06/2023,DCM,25.2
13/06/2023,DCM,25.5
12/06/2023,DCM,25.85
09/06/2023,DCM,25.45
08/06/2023,DCM,24.9
07/06/2023,DCM,25.55
06/06/2023,DCM,25.4
05/06/2023,DCM,25.45
02/06/2023,DCM,24.7
01/06/2023,DCM,24.1
31/05/2023,DCM,24.3
30/05/2023,DCM,24.35
29/05/2023,DCM,23.75
26/05/2023,DCM,23.6
25/05/2023,DCM,23.4
24/05/2023,DCM,23.55
23/05/2023,DCM,23.85
22/05/2023,DCM,23.5
19/05/2023,DCM,23.55
18/05/2023,DCM,23.9
17/05/2023,DCM,23.9
16/05/2023,DCM,23.9
15/05/2023,DCM,23.85
12/05/2023,DCM,24.25
11/05/2023,DCM,24.35
10/05/2023,DCM,23.7
09/05/2023,DCM,23.7
08/05/2023,DCM,23.55
05/05/2023,DCM,23.15
04/05/2023,DCM,23.35
28/04/2023,DCM,23.7
27/04/2023,DCM,23.65
26/04/2023,DCM,23.1
25/04/2023,DCM,23.35
24/04/2023,DCM,23.35
21/04/2023,DCM,23.8
20/04/2023,DCM,24.4
19/04/2023,DCM,24.35
18/04/2023,DCM,24.45
17/04/2023,DCM,24.3
14/04/2023,DCM,24.6
13/04/2023,DCM,25.2
12/04/2023,DCM,24.7
11/04/2023,DCM,24.55
10/04/2023,DCM,24.35
07/04/2023,DCM,24.85
06/04/2023,DCM,24.9
05/04/2023,DCM,24.85
04/04/2023,DCM,24.6
03/04/2023,DCM,24.05
31/03/2023,DCM,23.95
30/03/2023,DCM,24.1
29/03/2023,DCM,24.4
28/03/2023,DCM,24.4
27/03/2023,DCM,24.55
24/03/2023,DCM,24.25
23/03/2023,DCM,24.75
22/03/2023,DCM,24.75
21/03/2023,DCM,24.5
20/03/2023,DCM,24.6
17/03/2023,DCM,24.0
16/03/2023,DCM,23.4
15/03/2023,DCM,24.0
14/03/2023,DCM,23.7
13/03/2023,DCM,24.15
10/03/2023,DCM,23.75
09/03/2023,DCM,23.3
08/03/2023,DCM,23.15
07/03/2023,DCM,23.2
06/03/2023,DCM,23.2
03/03/2023,DCM,23.6
02/03/2023,DCM,24.0
01/03/2023,DCM,23.6
28/02/2023,DCM,23.5
27/02/2023,DCM,23.6
24/02/2023,DCM,24.65
23/02/2023,DCM,25.0
22/02/2023,DCM,24.8
21/02/2023,DCM,25.75
20/02/2023,DCM,26.1
17/02/2023,DCM,25.35
16/02/2023,DCM,25.4
15/02/2023,DCM,25.4
14/02/2023,DCM,25.15
13/02/2023,DCM,24.9
10/02/2023,DCM,25.2
09/02/2023,DCM,25.9
08/02/2023,DCM,26.3
07/02/2023,DCM,26.0
06/02/2023,DCM,26.6
03/02/2023,DCM,26.65
02/02/2023,DCM,26.75
01/02/2023,DCM,26.65
31/01/2023,DCM,28.0
30/01/2023,DCM,27.4
27/01/2023,DCM,27.15
19/01/2023,DCM,26.7
18/01/2023,DCM,26.55
17/01/2023,DCM,26.25
16/01/2023,DCM,25.6
13/01/2023,DCM,25.8
12/01/2023,DCM,26.0
11/01/2023,DCM,26.2
10/01/2023,DCM,26.25
09/01/2023,DCM,26.65
06/01/2023,DCM,26.5
05/01/2023,DCM,27.2
04/01/2023,DCM,27.4
03/01/2023,DCM,27.25
30/12/2022,DCM,26.5
29/12/2022,DCM,25.95
28/12/2022,DCM,26.45
27/12/2022,DCM,26.4
26/12/2022,DCM,25.9
23/12/2022,DCM,27.8
22/12/2022,DCM,28.0
21/12/2022,DCM,27.0
20/12/2022,DCM,28.7
19/12/2022,DCM,28.7
16/12/2022,DCM,28.9
15/12/2022,DCM,29.2
14/12/2022,DCM,29.55
13/12/2022,DCM,29.2
12/12/2022,DCM,28.95
09/12/2022,DCM,28.6
08/12/2022,DCM,29.45
07/12/2022,DCM,29.1
06/12/2022,DCM,30.05
05/12/2022,DCM,28.8
02/12/2022,DCM,29.0
01/12/2022,DCM,27.8
30/11/2022,DCM,29.1
29/11/2022,DCM,28.8
28/11/2022,DCM,27.35
25/11/2022,DCM,26.1
24/11/2022,DCM,25.7
23/11/2022,DCM,25.8
22/11/2022,DCM,25.75
21/11/2022,DCM,25.45
18/11/2022,DCM,26.2
17/11/2022,DCM,26.7
16/11/2022,DCM,26.4
15/11/2022,DCM,24.7
14/11/2022,DCM,26.55
11/11/2022,DCM,28.5
10/11/2022,DCM,27.85
09/11/2022,DCM,29.9
08/11/2022,DCM,29.1
07/11/2022,DCM,29.0
