Ngay,Symbol,GiaDongCua
29/12/2023,DMC,57.5
28/12/2023,DMC,57.0
27/12/2023,DMC,57.4
26/12/2023,DMC,55.9
25/12/2023,DMC,56.0
22/12/2023,DMC,55.0
21/12/2023,DMC,55.0
20/12/2023,DMC,56.0
19/12/2023,DMC,55.2
18/12/2023,DMC,56.2
15/12/2023,DMC,56.4
14/12/2023,DMC,56.4
13/12/2023,DMC,56.5
12/12/2023,DMC,56.3
11/12/2023,DMC,58.0
08/12/2023,DMC,57.7
07/12/2023,DMC,58.0
06/12/2023,DMC,58.3
05/12/2023,DMC,58.3
04/12/2023,DMC,59.0
01/12/2023,DMC,59.8
30/11/2023,DMC,59.8
29/11/2023,DMC,59.0
28/11/2023,DMC,58.5
27/11/2023,DMC,57.0
24/11/2023,DMC,58.9
23/11/2023,DMC,60.4
22/11/2023,DMC,60.4
21/11/2023,DMC,59.5
20/11/2023,DMC,61.0
17/11/2023,DMC,61.0
16/11/2023,DMC,62.5
15/11/2023,DMC,61.0
14/11/2023,DMC,60.6
13/11/2023,DMC,62.2
10/11/2023,DMC,62.2
09/11/2023,DMC,61.1
08/11/2023,DMC,63.5
07/11/2023,DMC,61.5
06/11/2023,DMC,60.8
03/11/2023,DMC,62.6
02/11/2023,DMC,62.6
01/11/2023,DMC,61.7
31/10/2023,DMC,63.0
30/10/2023,DMC,62.6
27/10/2023,DMC,61.9
26/10/2023,DMC,61.9
25/10/2023,DMC,63.6
24/10/2023,DMC,64.0
23/10/2023,DMC,66.0
20/10/2023,DMC,66.3
19/10/2023,DMC,66.7
18/10/2023,DMC,67.7
17/10/2023,DMC,66.1
16/10/2023,DMC,66.1
13/10/2023,DMC,66.2
12/10/2023,DMC,66.2
11/10/2023,DMC,66.2
10/10/2023,DMC,66.2
09/10/2023,DMC,65.5
06/10/2023,DMC,65.0
05/10/2023,DMC,66.0
04/10/2023,DMC,65.5
03/10/2023,DMC,65.9
02/10/2023,DMC,66.2
29/09/2023,DMC,65.9
28/09/2023,DMC,65.9
27/09/2023,DMC,67.3
26/09/2023,DMC,67.3
25/09/2023,DMC,67.9
22/09/2023,DMC,69.0
21/09/2023,DMC,70.0
20/09/2023,DMC,69.6
19/09/2023,DMC,70.0
18/09/2023,DMC,70.9
15/09/2023,DMC,69.1
14/09/2023,DMC,69.0
13/09/2023,DMC,68.7
12/09/2023,DMC,67.8
11/09/2023,DMC,67.2
08/09/2023,DMC,66.9
07/09/2023,DMC,67.0
06/09/2023,DMC,67.0
05/09/2023,DMC,65.3
31/08/2023,DMC,68.0
30/08/2023,DMC,68.0
29/08/2023,DMC,69.0
28/08/2023,DMC,67.5
25/08/2023,DMC,70.6
24/08/2023,DMC,69.9
23/08/2023,DMC,68.0
